Customer ID,Event,Journey Date,Country,Device Type,Customer Segment,Acquisition Channel,Churn Risk Category,Revenue,D1 Retained,D7 Retained,Funnel Stage,Funnel Stage Order
5235,add_to_cart,2024-02-10,CA,Mobile,High,Paid,Low,0,1,0,Intent,3
5235,checkout_start,2024-01-17,CA,Mobile,High,Paid,Low,0,1,0,Checkout,4
5235,checkout_complete,2024-01-09,CA,Mobile,High,Paid,Low,199,1,0,Purchase,5
5316,page_view,2024-01-21,AU,Mobile,Low,Referral,High,0,1,0,Awareness,1
5316,product_view,2024-01-28,AU,Mobile,Low,Referral,High,0,1,0,Consideration,2
5316,add_to_cart,2024-01-11,AU,Mobile,Low,Referral,High,0,1,0,Intent,3
5316,checkout_start,2024-02-24,AU,Mobile,Low,Referral,High,0,1,0,Checkout,4
5316,checkout_complete,2024-01-08,AU,Mobile,Low,Referral,High,53,1,0,Purchase,5
5388,page_view,2024-02-13,CA,Desktop,Low,Paid,Medium,0,0,1,Awareness,1
5388,product_view,2024-01-01,CA,Desktop,Low,Paid,Medium,0,0,1,Consideration,2
5388,add_to_cart,2024-01-23,CA,Desktop,Low,Paid,Medium,0,0,1,Intent,3
5388,checkout_start,2024-02-06,CA,Desktop,Low,Paid,Medium,0,0,1,Checkout,4
5388,checkout_complete,2024-01-13,CA,Desktop,Low,Paid,Medium,27,0,1,Purchase,5
5118,page_view,2024-01-21,US,Mobile,High,Paid,Low,0,1,0,Awareness,1
5118,product_view,2024-02-09,US,Mobile,High,Paid,Low,0,1,0,Consideration,2
5118,add_to_cart,2024-02-27,US,Mobile,High,Paid,Low,0,1,0,Intent,3
5118,checkout_start,2024-01-31,US,Mobile,High,Paid,Low,0,1,0,Checkout,4
5118,checkout_complete,2024-02-05,US,Mobile,High,Paid,Low,189,1,0,Purchase,5
5719,page_view,2024-02-23,CA,Desktop,Medium,Paid,Low,0,1,1,Awareness,1
5719,product_view,2024-02-01,CA,Desktop,Medium,Paid,Low,0,1,1,Consideration,2
5719,add_to_cart,2024-01-08,CA,Desktop,Medium,Paid,Low,0,1,1,Intent,3
5719,checkout_start,2024-01-10,CA,Desktop,Medium,Paid,Low,0,1,1,Checkout,4
5719,checkout_complete,2024-02-16,CA,Desktop,Medium,Paid,Low,77,1,1,Purchase,5
5210,page_view,2024-01-03,CA,Desktop,High,Referral,Low,0,0,0,Awareness,1
5210,product_view,2024-02-18,CA,Desktop,High,Referral,Low,0,0,0,Consideration,2
5210,add_to_cart,2024-02-05,CA,Desktop,High,Referral,Low,0,0,0,Intent,3
5210,checkout_start,2024-01-04,CA,Desktop,High,Referral,Low,0,0,0,Checkout,4
5210,checkout_complete,2024-02-10,CA,Desktop,High,Referral,Low,157,0,0,Purchase,5
5254,page_view,2024-01-02,UK,Desktop,Medium,Paid,Low,0,1,1,Awareness,1
5254,product_view,2024-02-23,UK,Desktop,Medium,Paid,Low,0,1,1,Consideration,2
5254,add_to_cart,2024-01-13,UK,Desktop,Medium,Paid,Low,0,1,1,Intent,3
5254,checkout_start,2024-02-22,UK,Desktop,Medium,Paid,Low,0,1,1,Checkout,4
5254,checkout_complete,2024-01-31,UK,Desktop,Medium,Paid,Low,71,1,1,Purchase,5
5591,page_view,2024-01-25,UK,Mobile,Medium,Paid,Low,0,0,1,Awareness,1
5591,product_view,2024-02-09,UK,Mobile,Medium,Paid,Low,0,0,1,Consideration,2
5591,add_to_cart,2024-02-28,UK,Mobile,Medium,Paid,Low,0,0,1,Intent,3
5591,checkout_start,2024-01-14,UK,Mobile,Medium,Paid,Low,0,0,1,Checkout,4
5591,checkout_complete,2024-02-19,UK,Mobile,Medium,Paid,Low,128,0,1,Purchase,5
5029,page_view,2024-02-27,US,Desktop,Low,Organic,Medium,0,1,0,Awareness,1
5029,product_view,2024-02-01,US,Desktop,Low,Organic,Medium,0,1,0,Consideration,2
5029,add_to_cart,2024-01-30,US,Desktop,Low,Organic,Medium,0,1,0,Intent,3
5029,checkout_start,2024-02-24,US,Desktop,Low,Organic,Medium,0,1,0,Checkout,4
5029,checkout_complete,2024-02-18,US,Desktop,Low,Organic,Medium,58,1,0,Purchase,5
5266,page_view,2024-01-07,US,Desktop,High,Paid,Medium,0,1,0,Awareness,1
5266,product_view,2024-01-23,US,Desktop,High,Paid,Medium,0,1,0,Consideration,2
5266,add_to_cart,2024-02-13,US,Desktop,High,Paid,Medium,0,1,0,Intent,3
5266,checkout_start,2024-02-01,US,Desktop,High,Paid,Medium,0,1,0,Checkout,4
5266,checkout_complete,2024-01-22,US,Desktop,High,Paid,Medium,165,1,0,Purchase,5
5656,page_view,2024-02-19,US,Desktop,Low,Referral,Low,0,1,1,Awareness,1
5656,product_view,2024-01-31,US,Desktop,Low,Referral,Low,0,1,1,Consideration,2
5656,add_to_cart,2024-01-15,US,Desktop,Low,Referral,Low,0,1,1,Intent,3
5656,checkout_start,2024-02-20,US,Desktop,Low,Referral,Low,0,1,1,Checkout,4
5656,checkout_complete,2024-01-24,US,Desktop,Low,Referral,Low,42,1,1,Purchase,5
5662,page_view,2024-01-29,US,Mobile,Medium,Paid,Medium,0,1,1,Awareness,1
5662,product_view,2024-01-30,US,Mobile,Medium,Paid,Medium,0,1,1,Consideration,2
5662,add_to_cart,2024-02-08,US,Mobile,Medium,Paid,Medium,0,1,1,Intent,3
5662,checkout_start,2024-02-13,US,Mobile,Medium,Paid,Medium,0,1,1,Checkout,4
5662,checkout_complete,2024-02-06,US,Mobile,Medium,Paid,Medium,64,1,1,Purchase,5
5296,page_view,2024-02-04,AU,Desktop,High,Paid,Medium,0,0,1,Awareness,1
5296,product_view,2024-02-01,AU,Desktop,High,Paid,Medium,0,0,1,Consideration,2
5296,add_to_cart,2024-02-11,AU,Desktop,High,Paid,Medium,0,0,1,Intent,3
5296,checkout_start,2024-02-03,AU,Desktop,High,Paid,Medium,0,0,1,Checkout,4
5296,checkout_complete,2024-01-21,AU,Desktop,High,Paid,Medium,89,0,1,Purchase,5
5081,page_view,2024-02-11,CA,Desktop,Low,Paid,Low,0,1,1,Awareness,1
5081,product_view,2024-01-26,CA,Desktop,Low,Paid,Low,0,1,1,Consideration,2
5081,add_to_cart,2024-02-27,CA,Desktop,Low,Paid,Low,0,1,1,Intent,3
5081,checkout_start,2024-02-23,CA,Desktop,Low,Paid,Low,0,1,1,Checkout,4
5081,checkout_complete,2024-01-17,CA,Desktop,Low,Paid,Low,31,1,1,Purchase,5
5688,page_view,2024-02-25,US,Mobile,High,Paid,Low,0,1,1,Awareness,1
5688,product_view,2024-01-19,US,Mobile,High,Paid,Low,0,1,1,Consideration,2
5688,add_to_cart,2024-02-06,US,Mobile,High,Paid,Low,0,1,1,Intent,3
5688,checkout_start,2024-02-27,US,Mobile,High,Paid,Low,0,1,1,Checkout,4
5688,checkout_complete,2024-02-16,US,Mobile,High,Paid,Low,211,1,1,Purchase,5
5302,page_view,2024-02-08,AU,Mobile,Medium,Paid,Low,0,1,1,Awareness,1
5302,product_view,2024-01-21,AU,Mobile,Medium,Paid,Low,0,1,1,Consideration,2
5302,add_to_cart,2024-01-10,AU,Mobile,Medium,Paid,Low,0,1,1,Intent,3
5302,checkout_start,2024-02-07,AU,Mobile,Medium,Paid,Low,0,1,1,Checkout,4
5302,checkout_complete,2024-01-04,AU,Mobile,Medium,Paid,Low,85,1,1,Purchase,5
5506,page_view,2024-01-16,US,Mobile,High,Organic,Medium,0,1,1,Awareness,1
5506,product_view,2024-02-27,US,Mobile,High,Organic,Medium,0,1,1,Consideration,2
5506,add_to_cart,2024-02-24,US,Mobile,High,Organic,Medium,0,1,1,Intent,3
5506,checkout_start,2024-02-21,US,Mobile,High,Organic,Medium,0,1,1,Checkout,4
5506,checkout_complete,2024-02-25,US,Mobile,High,Organic,Medium,211,1,1,Purchase,5
5758,page_view,2024-01-19,UK,Desktop,Medium,Paid,Low,0,1,1,Awareness,1
5758,product_view,2024-01-22,UK,Desktop,Medium,Paid,Low,0,1,1,Consideration,2
5758,add_to_cart,2024-01-24,UK,Desktop,Medium,Paid,Low,0,1,1,Intent,3
5758,checkout_start,2024-02-14,UK,Desktop,Medium,Paid,Low,0,1,1,Checkout,4
5758,checkout_complete,2024-01-30,UK,Desktop,Medium,Paid,Low,115,1,1,Purchase,5
5314,page_view,2024-02-24,AU,Mobile,Low,Organic,Medium,0,1,1,Awareness,1
5314,product_view,2024-02-02,AU,Mobile,Low,Organic,Medium,0,1,1,Consideration,2
5314,add_to_cart,2024-01-18,AU,Mobile,Low,Organic,Medium,0,1,1,Intent,3
5314,checkout_start,2024-02-21,AU,Mobile,Low,Organic,Medium,0,1,1,Checkout,4
5314,checkout_complete,2024-01-11,AU,Mobile,Low,Organic,Medium,66,1,1,Purchase,5
5644,page_view,2024-01-06,US,Mobile,Low,Organic,Medium,0,1,1,Awareness,1
5644,product_view,2024-02-16,US,Mobile,Low,Organic,Medium,0,1,1,Consideration,2
5644,add_to_cart,2024-01-14,US,Mobile,Low,Organic,Medium,0,1,1,Intent,3
5644,checkout_start,2024-02-29,US,Mobile,Low,Organic,Medium,0,1,1,Checkout,4
5644,checkout_complete,2024-02-08,US,Mobile,Low,Organic,Medium,94,1,1,Purchase,5
5409,page_view,2024-01-30,US,Mobile,Medium,Paid,High,0,1,0,Awareness,1
5409,product_view,2024-02-23,US,Mobile,Medium,Paid,High,0,1,0,Consideration,2
5409,add_to_cart,2024-02-14,US,Mobile,Medium,Paid,High,0,1,0,Intent,3
5409,checkout_start,2024-01-06,US,Mobile,Medium,Paid,High,0,1,0,Checkout,4
5409,checkout_complete,2024-02-28,US,Mobile,Medium,Paid,High,120,1,0,Purchase,5
5211,page_view,2024-01-20,UK,Desktop,High,Referral,Low,0,1,1,Awareness,1
5211,product_view,2024-02-18,UK,Desktop,High,Referral,Low,0,1,1,Consideration,2
5211,add_to_cart,2024-01-21,UK,Desktop,High,Referral,Low,0,1,1,Intent,3
5211,checkout_start,2024-01-10,UK,Desktop,High,Referral,Low,0,1,1,Checkout,4
5211,checkout_complete,2024-02-05,UK,Desktop,High,Referral,Low,84,1,1,Purchase,5
5532,page_view,2024-02-10,CA,Tablet,High,Organic,High,0,1,1,Awareness,1
5532,product_view,2024-02-23,CA,Tablet,High,Organic,High,0,1,1,Consideration,2
5532,add_to_cart,2024-02-15,CA,Tablet,High,Organic,High,0,1,1,Intent,3
5532,checkout_start,2024-02-29,CA,Tablet,High,Organic,High,0,1,1,Checkout,4
5532,checkout_complete,2024-02-29,CA,Tablet,High,Organic,High,187,1,1,Purchase,5
5483,page_view,2024-01-28,US,Tablet,Medium,Referral,Low,0,1,1,Awareness,1
5483,product_view,2024-01-07,US,Tablet,Medium,Referral,Low,0,1,1,Consideration,2
5483,add_to_cart,2024-02-04,US,Tablet,Medium,Referral,Low,0,1,1,Intent,3
5483,checkout_start,2024-02-24,US,Tablet,Medium,Referral,Low,0,1,1,Checkout,4
5483,checkout_complete,2024-01-14,US,Tablet,Medium,Referral,Low,131,1,1,Purchase,5
5218,page_view,2024-02-05,UK,Mobile,High,Organic,High,0,1,1,Awareness,1
5218,product_view,2024-02-25,UK,Mobile,High,Organic,High,0,1,1,Consideration,2
5218,add_to_cart,2024-02-12,UK,Mobile,High,Organic,High,0,1,1,Intent,3
5218,checkout_start,2024-01-20,UK,Mobile,High,Organic,High,0,1,1,Checkout,4
5218,checkout_complete,2024-02-27,UK,Mobile,High,Organic,High,161,1,1,Purchase,5
5007,page_view,2024-02-25,UK,Mobile,Medium,Organic,Low,0,0,1,Awareness,1
5007,product_view,2024-01-11,UK,Mobile,Medium,Organic,Low,0,0,1,Consideration,2
5007,add_to_cart,2024-01-20,UK,Mobile,Medium,Organic,Low,0,0,1,Intent,3
5007,checkout_start,2024-01-24,UK,Mobile,Medium,Organic,Low,0,0,1,Checkout,4
5007,checkout_complete,2024-02-17,UK,Mobile,Medium,Organic,Low,54,0,1,Purchase,5
5464,page_view,2024-01-05,AU,Desktop,Low,Organic,Medium,0,1,0,Awareness,1
5464,product_view,2024-01-03,AU,Desktop,Low,Organic,Medium,0,1,0,Consideration,2
5464,add_to_cart,2024-01-23,AU,Desktop,Low,Organic,Medium,0,1,0,Intent,3
5464,checkout_start,2024-01-26,AU,Desktop,Low,Organic,Medium,0,1,0,Checkout,4
5464,checkout_complete,2024-01-24,AU,Desktop,Low,Organic,Medium,56,1,0,Purchase,5
5101,page_view,2024-01-04,US,Desktop,Medium,Organic,Low,0,1,1,Awareness,1
5101,product_view,2024-02-11,US,Desktop,Medium,Organic,Low,0,1,1,Consideration,2
5101,add_to_cart,2024-02-26,US,Desktop,Medium,Organic,Low,0,1,1,Intent,3
5101,checkout_start,2024-01-07,US,Desktop,Medium,Organic,Low,0,1,1,Checkout,4
5101,checkout_complete,2024-02-24,US,Desktop,Medium,Organic,Low,125,1,1,Purchase,5
5326,page_view,2024-01-17,US,Desktop,Medium,Referral,Medium,0,1,0,Awareness,1
5326,product_view,2024-02-03,US,Desktop,Medium,Referral,Medium,0,1,0,Consideration,2
5326,add_to_cart,2024-01-06,US,Desktop,Medium,Referral,Medium,0,1,0,Intent,3
5326,checkout_start,2024-02-15,US,Desktop,Medium,Referral,Medium,0,1,0,Checkout,4
5326,checkout_complete,2024-02-03,US,Desktop,Medium,Referral,Medium,109,1,0,Purchase,5
5652,page_view,2024-02-20,UK,Desktop,Medium,Organic,Low,0,1,0,Awareness,1
5652,product_view,2024-02-08,UK,Desktop,Medium,Organic,Low,0,1,0,Consideration,2
5652,add_to_cart,2024-01-22,UK,Desktop,Medium,Organic,Low,0,1,0,Intent,3
5652,checkout_start,2024-01-12,UK,Desktop,Medium,Organic,Low,0,1,0,Checkout,4
5652,checkout_complete,2024-02-16,UK,Desktop,Medium,Organic,Low,127,1,0,Purchase,5
5537,page_view,2024-01-21,UK,Tablet,Medium,Referral,High,0,1,1,Awareness,1
5537,product_view,2024-01-20,UK,Tablet,Medium,Referral,High,0,1,1,Consideration,2
5537,add_to_cart,2024-01-26,UK,Tablet,Medium,Referral,High,0,1,1,Intent,3
5537,checkout_start,2024-01-04,UK,Tablet,Medium,Referral,High,0,1,1,Checkout,4
5537,checkout_complete,2024-02-21,UK,Tablet,Medium,Referral,High,149,1,1,Purchase,5
5640,page_view,2024-02-09,US,Desktop,Medium,Organic,Low,0,1,0,Awareness,1
5640,product_view,2024-02-27,US,Desktop,Medium,Organic,Low,0,1,0,Consideration,2
5640,add_to_cart,2024-01-28,US,Desktop,Medium,Organic,Low,0,1,0,Intent,3
5640,checkout_start,2024-01-26,US,Desktop,Medium,Organic,Low,0,1,0,Checkout,4
5640,checkout_complete,2024-01-02,US,Desktop,Medium,Organic,Low,102,1,0,Purchase,5
5002,page_view,2024-01-23,AU,Mobile,High,Paid,Low,0,1,1,Awareness,1
5002,product_view,2024-01-25,AU,Mobile,High,Paid,Low,0,1,1,Consideration,2
5002,add_to_cart,2024-02-28,AU,Mobile,High,Paid,Low,0,1,1,Intent,3
5002,checkout_start,2024-02-19,AU,Mobile,High,Paid,Low,0,1,1,Checkout,4
5002,checkout_complete,2024-01-05,AU,Mobile,High,Paid,Low,226,1,1,Purchase,5
5738,page_view,2024-01-08,UK,Mobile,Low,Organic,Low,0,1,1,Awareness,1
5738,product_view,2024-02-24,UK,Mobile,Low,Organic,Low,0,1,1,Consideration,2
5738,add_to_cart,2024-01-09,UK,Mobile,Low,Organic,Low,0,1,1,Intent,3
5738,checkout_start,2024-02-16,UK,Mobile,Low,Organic,Low,0,1,1,Checkout,4
5738,checkout_complete,2024-02-17,UK,Mobile,Low,Organic,Low,34,1,1,Purchase,5
5776,page_view,2024-01-03,AU,Desktop,Low,Paid,High,0,1,0,Awareness,1
5776,product_view,2024-01-27,AU,Desktop,Low,Paid,High,0,1,0,Consideration,2
5776,add_to_cart,2024-02-19,AU,Desktop,Low,Paid,High,0,1,0,Intent,3
5776,checkout_start,2024-02-12,AU,Desktop,Low,Paid,High,0,1,0,Checkout,4
5776,checkout_complete,2024-02-07,AU,Desktop,Low,Paid,High,59,1,0,Purchase,5
5519,page_view,2024-01-30,AU,Mobile,High,Organic,Medium,0,1,1,Awareness,1
5519,product_view,2024-01-06,AU,Mobile,High,Organic,Medium,0,1,1,Consideration,2
5519,add_to_cart,2024-02-15,AU,Mobile,High,Organic,Medium,0,1,1,Intent,3
5519,checkout_start,2024-02-23,AU,Mobile,High,Organic,Medium,0,1,1,Checkout,4
5519,checkout_complete,2024-02-01,AU,Mobile,High,Organic,Medium,98,1,1,Purchase,5
5589,page_view,2024-01-13,CA,Tablet,High,Paid,Medium,0,0,0,Awareness,1
5589,product_view,2024-02-03,CA,Tablet,High,Paid,Medium,0,0,0,Consideration,2
5589,add_to_cart,2024-01-04,CA,Tablet,High,Paid,Medium,0,0,0,Intent,3
5589,checkout_start,2024-01-28,CA,Tablet,High,Paid,Medium,0,0,0,Checkout,4
5589,checkout_complete,2024-02-27,CA,Tablet,High,Paid,Medium,181,0,0,Purchase,5
5798,page_view,2024-01-26,CA,Desktop,Medium,Organic,Low,0,1,0,Awareness,1
5798,product_view,2024-01-05,CA,Desktop,Medium,Organic,Low,0,1,0,Consideration,2
5798,add_to_cart,2024-02-04,CA,Desktop,Medium,Organic,Low,0,1,0,Intent,3
5798,checkout_start,2024-01-28,CA,Desktop,Medium,Organic,Low,0,1,0,Checkout,4
5798,checkout_complete,2024-01-09,CA,Desktop,Medium,Organic,Low,132,1,0,Purchase,5
5744,page_view,2024-01-09,CA,Desktop,Low,Paid,High,0,0,0,Awareness,1
5744,product_view,2024-01-21,CA,Desktop,Low,Paid,High,0,0,0,Consideration,2
5744,add_to_cart,2024-01-24,CA,Desktop,Low,Paid,High,0,0,0,Intent,3
5744,checkout_start,2024-02-03,CA,Desktop,Low,Paid,High,0,0,0,Checkout,4
5744,checkout_complete,2024-01-12,CA,Desktop,Low,Paid,High,22,0,0,Purchase,5
5513,page_view,2024-02-03,US,Mobile,Medium,Organic,Low,0,1,1,Awareness,1
5513,product_view,2024-02-10,US,Mobile,Medium,Organic,Low,0,1,1,Consideration,2
5513,add_to_cart,2024-02-20,US,Mobile,Medium,Organic,Low,0,1,1,Intent,3
5513,checkout_start,2024-02-16,US,Mobile,Medium,Organic,Low,0,1,1,Checkout,4
5513,checkout_complete,2024-02-27,US,Mobile,Medium,Organic,Low,121,1,1,Purchase,5
5670,page_view,2024-02-04,AU,Mobile,Medium,Paid,High,0,1,0,Awareness,1
5670,product_view,2024-02-02,AU,Mobile,Medium,Paid,High,0,1,0,Consideration,2
5670,add_to_cart,2024-01-20,AU,Mobile,Medium,Paid,High,0,1,0,Intent,3
5670,checkout_start,2024-01-16,AU,Mobile,Medium,Paid,High,0,1,0,Checkout,4
5670,checkout_complete,2024-01-02,AU,Mobile,Medium,Paid,High,73,1,0,Purchase,5
5264,page_view,2024-01-23,CA,Mobile,Medium,Organic,High,0,1,0,Awareness,1
5264,product_view,2024-01-03,CA,Mobile,Medium,Organic,High,0,1,0,Consideration,2
5264,add_to_cart,2024-01-04,CA,Mobile,Medium,Organic,High,0,1,0,Intent,3
5264,checkout_start,2024-02-27,CA,Mobile,Medium,Organic,High,0,1,0,Checkout,4
5264,checkout_complete,2024-02-16,CA,Mobile,Medium,Organic,High,64,1,0,Purchase,5
5615,page_view,2024-01-17,CA,Desktop,Medium,Organic,Medium,0,1,0,Awareness,1
5615,product_view,2024-02-08,CA,Desktop,Medium,Organic,Medium,0,1,0,Consideration,2
5615,add_to_cart,2024-01-09,CA,Desktop,Medium,Organic,Medium,0,1,0,Intent,3
5615,checkout_start,2024-02-04,CA,Desktop,Medium,Organic,Medium,0,1,0,Checkout,4
5615,checkout_complete,2024-01-15,CA,Desktop,Medium,Organic,Medium,116,1,0,Purchase,5
5329,page_view,2024-01-14,CA,Mobile,High,Referral,Low,0,1,1,Awareness,1
5329,product_view,2024-02-05,CA,Mobile,High,Referral,Low,0,1,1,Consideration,2
5329,add_to_cart,2024-02-22,CA,Mobile,High,Referral,Low,0,1,1,Intent,3
5329,checkout_start,2024-01-08,CA,Mobile,High,Referral,Low,0,1,1,Checkout,4
5329,checkout_complete,2024-01-19,CA,Mobile,High,Referral,Low,114,1,1,Purchase,5
5342,page_view,2024-01-22,AU,Mobile,Low,Organic,Medium,0,1,0,Awareness,1
5342,product_view,2024-02-17,AU,Mobile,Low,Organic,Medium,0,1,0,Consideration,2
5342,add_to_cart,2024-02-26,AU,Mobile,Low,Organic,Medium,0,1,0,Intent,3
5342,checkout_start,2024-01-19,AU,Mobile,Low,Organic,Medium,0,1,0,Checkout,4
5342,checkout_complete,2024-01-03,AU,Mobile,Low,Organic,Medium,70,1,0,Purchase,5
5394,page_view,2024-02-26,AU,Tablet,Low,Referral,Medium,0,1,1,Awareness,1
5394,product_view,2024-02-29,AU,Tablet,Low,Referral,Medium,0,1,1,Consideration,2
5394,add_to_cart,2024-01-19,AU,Tablet,Low,Referral,Medium,0,1,1,Intent,3
5394,checkout_start,2024-02-16,AU,Tablet,Low,Referral,Medium,0,1,1,Checkout,4
5394,checkout_complete,2024-02-25,AU,Tablet,Low,Referral,Medium,33,1,1,Purchase,5
5079,page_view,2024-01-14,AU,Mobile,Low,Paid,Low,0,1,1,Awareness,1
5079,product_view,2024-01-11,AU,Mobile,Low,Paid,Low,0,1,1,Consideration,2
5079,add_to_cart,2024-02-22,AU,Mobile,Low,Paid,Low,0,1,1,Intent,3
5079,checkout_start,2024-02-04,AU,Mobile,Low,Paid,Low,0,1,1,Checkout,4
5079,checkout_complete,2024-01-14,AU,Mobile,Low,Paid,Low,78,1,1,Purchase,5
5148,page_view,2024-02-25,AU,Desktop,Low,Organic,High,0,1,1,Awareness,1
5148,product_view,2024-02-24,AU,Desktop,Low,Organic,High,0,1,1,Consideration,2
5148,add_to_cart,2024-01-16,AU,Desktop,Low,Organic,High,0,1,1,Intent,3
5148,checkout_start,2024-01-29,AU,Desktop,Low,Organic,High,0,1,1,Checkout,4
5148,checkout_complete,2024-02-18,AU,Desktop,Low,Organic,High,81,1,1,Purchase,5
5350,page_view,2024-01-20,CA,Tablet,High,Paid,High,0,1,1,Awareness,1
5350,product_view,2024-02-06,CA,Tablet,High,Paid,High,0,1,1,Consideration,2
5350,add_to_cart,2024-01-03,CA,Tablet,High,Paid,High,0,1,1,Intent,3
5350,checkout_start,2024-02-13,CA,Tablet,High,Paid,High,0,1,1,Checkout,4
5350,checkout_complete,2024-02-22,CA,Tablet,High,Paid,High,240,1,1,Purchase,5
5382,page_view,2024-01-23,AU,Desktop,High,Referral,Low,0,0,1,Awareness,1
5382,product_view,2024-02-16,AU,Desktop,High,Referral,Low,0,0,1,Consideration,2
5382,add_to_cart,2024-02-09,AU,Desktop,High,Referral,Low,0,0,1,Intent,3
5382,checkout_start,2024-01-12,AU,Desktop,High,Referral,Low,0,0,1,Checkout,4
5382,checkout_complete,2024-02-15,AU,Desktop,High,Referral,Low,155,0,1,Purchase,5
5440,page_view,2024-02-26,UK,Mobile,Low,Paid,Low,0,0,1,Awareness,1
5440,product_view,2024-01-29,UK,Mobile,Low,Paid,Low,0,0,1,Consideration,2
5440,add_to_cart,2024-02-20,UK,Mobile,Low,Paid,Low,0,0,1,Intent,3
5440,checkout_start,2024-01-04,UK,Mobile,Low,Paid,Low,0,0,1,Checkout,4
5440,checkout_complete,2024-01-07,UK,Mobile,Low,Paid,Low,74,0,1,Purchase,5
5309,page_view,2024-02-24,AU,Mobile,High,Organic,Medium,0,0,1,Awareness,1
5309,product_view,2024-02-10,AU,Mobile,High,Organic,Medium,0,0,1,Consideration,2
5309,add_to_cart,2024-01-01,AU,Mobile,High,Organic,Medium,0,0,1,Intent,3
5309,checkout_start,2024-01-08,AU,Mobile,High,Organic,Medium,0,0,1,Checkout,4
5309,checkout_complete,2024-02-07,AU,Mobile,High,Organic,Medium,166,0,1,Purchase,5
5707,page_view,2024-02-11,US,Mobile,High,Organic,Medium,0,0,1,Awareness,1
5707,product_view,2024-01-01,US,Mobile,High,Organic,Medium,0,0,1,Consideration,2
5707,add_to_cart,2024-02-26,US,Mobile,High,Organic,Medium,0,0,1,Intent,3
5707,checkout_start,2024-01-29,US,Mobile,High,Organic,Medium,0,0,1,Checkout,4
5707,checkout_complete,2024-02-18,US,Mobile,High,Organic,Medium,188,0,1,Purchase,5
5133,page_view,2024-02-15,AU,Mobile,Medium,Paid,Low,0,1,1,Awareness,1
5133,product_view,2024-02-18,AU,Mobile,Medium,Paid,Low,0,1,1,Consideration,2
5133,add_to_cart,2024-01-08,AU,Mobile,Medium,Paid,Low,0,1,1,Intent,3
5133,checkout_start,2024-02-12,AU,Mobile,Medium,Paid,Low,0,1,1,Checkout,4
5133,checkout_complete,2024-02-29,AU,Mobile,Medium,Paid,Low,59,1,1,Purchase,5
5381,page_view,2024-01-09,US,Mobile,High,Paid,Medium,0,1,0,Awareness,1
5381,product_view,2024-01-24,US,Mobile,High,Paid,Medium,0,1,0,Consideration,2
5381,add_to_cart,2024-02-06,US,Mobile,High,Paid,Medium,0,1,0,Intent,3
5381,checkout_start,2024-02-18,US,Mobile,High,Paid,Medium,0,1,0,Checkout,4
5381,checkout_complete,2024-01-17,US,Mobile,High,Paid,Medium,120,1,0,Purchase,5
5213,page_view,2024-01-11,CA,Mobile,High,Organic,Low,0,1,1,Awareness,1
5213,product_view,2024-01-13,CA,Mobile,High,Organic,Low,0,1,1,Consideration,2
5213,add_to_cart,2024-02-15,CA,Mobile,High,Organic,Low,0,1,1,Intent,3
5213,checkout_start,2024-02-14,CA,Mobile,High,Organic,Low,0,1,1,Checkout,4
5213,checkout_complete,2024-02-09,CA,Mobile,High,Organic,Low,80,1,1,Purchase,5
5659,page_view,2024-01-26,AU,Desktop,Medium,Paid,Low,0,1,1,Awareness,1
5659,product_view,2024-02-08,AU,Desktop,Medium,Paid,Low,0,1,1,Consideration,2
5659,add_to_cart,2024-01-28,AU,Desktop,Medium,Paid,Low,0,1,1,Intent,3
5659,checkout_start,2024-02-27,AU,Desktop,Medium,Paid,Low,0,1,1,Checkout,4
5659,checkout_complete,2024-01-08,AU,Desktop,Medium,Paid,Low,108,1,1,Purchase,5
5055,page_view,2024-01-02,UK,Mobile,Low,Organic,Low,0,1,0,Awareness,1
5055,product_view,2024-01-04,UK,Mobile,Low,Organic,Low,0,1,0,Consideration,2
5055,add_to_cart,2024-01-30,UK,Mobile,Low,Organic,Low,0,1,0,Intent,3
5055,checkout_start,2024-02-02,UK,Mobile,Low,Organic,Low,0,1,0,Checkout,4
5055,checkout_complete,2024-01-18,UK,Mobile,Low,Organic,Low,55,1,0,Purchase,5
5736,page_view,2024-02-08,AU,Desktop,High,Paid,Low,0,1,1,Awareness,1
5736,product_view,2024-01-02,AU,Desktop,High,Paid,Low,0,1,1,Consideration,2
5736,add_to_cart,2024-01-29,AU,Desktop,High,Paid,Low,0,1,1,Intent,3
5736,checkout_start,2024-02-10,AU,Desktop,High,Paid,Low,0,1,1,Checkout,4
5736,checkout_complete,2024-01-11,AU,Desktop,High,Paid,Low,130,1,1,Purchase,5
5620,page_view,2024-01-27,CA,Tablet,Medium,Paid,Medium,0,0,0,Awareness,1
5620,product_view,2024-02-22,CA,Tablet,Medium,Paid,Medium,0,0,0,Consideration,2
5620,add_to_cart,2024-01-02,CA,Tablet,Medium,Paid,Medium,0,0,0,Intent,3
5620,checkout_start,2024-01-29,CA,Tablet,Medium,Paid,Medium,0,0,0,Checkout,4
5620,checkout_complete,2024-01-03,CA,Tablet,Medium,Paid,Medium,77,0,0,Purchase,5
5582,page_view,2024-01-15,US,Desktop,Medium,Organic,Medium,0,1,1,Awareness,1
5582,product_view,2024-01-26,US,Desktop,Medium,Organic,Medium,0,1,1,Consideration,2
